p,divisor,searchedMersenne,detailedCheck,passedAllTests
138266143,1283386339327,True,True,False
138176837,173550107273,True,True,False
138194059,685718920759,True,True,False
138194081,1105552649,True,True,False
138199447,413769144319,True,True,False
138264163,76321817977,True,True,False
138261439,36501019897,True,True,False
138261443,3318274633,True,True,False
138188227,190423376807,True,True,False
138188231,4422023393,True,True,False
138195787,1241827341983,True,True,False
138198793,2622460295969,True,True,False
138187409,962889865913,True,True,False
138190531,1203086762887,True,True,False
138189137,1146140702279,True,True,False
138205129,2188892833103,True,True,False
138210739,778679303527,True,True,False
138222001,1569096155353,True,True,False
138265031,121949757343,True,True,False
138265067,7742843753,True,True,False
138298493,580853670601,True,True,False
138343901,30712346023,True,True,False
138346321,1869058796711,True,True,False
138346331,9130857847,True,True,False
138317293,1672809341543,True,True,False
138317297,15214902671,True,True,False
138302279,1221485728129,True,True,False
138296317,1613918019391,True,True,False
138368057,794786119409,True,True,False
138381391,2994850064023,True,True,False
138396619,227247248399,True,True,False
138397781,452560743871,True,True,False
138405833,80829006473,True,True,False
138405847,75292780769,True,True,False
138297701,1454615219119,True,True,False
138468709,181670946209,True,True,False
138468779,60095450087,True,True,False
138482909,3287861225479,True,True,False
138482951,276965903,True,True,False
138486583,312425731249,True,True,False
138520079,568486404217,True,True,False
138505331,218561412319,True,True,False
138553829,2272005687943,True,True,False
138549533,2488349612681,True,True,False
138580609,868900418431,True,True,False
138580619,277161239,True,True,False
138581827,1910489067023,True,True,False
138586831,15521725073,True,True,False
138005839,413189481967,True,True,False
138005209,494334658639,True,True,False
138026737,240718629329,True,True,False
138026789,5245017983,True,True,False
138025267,8051841975713,True,True,False
138594097,1588842728009,True,True,False
138331693,1603264321871,True,True,False
138594109,576274305223,True,True,False
138025079,2199843709103,True,True,False
138025117,4140753511,True,True,False
138073459,446529566407,True,True,False
138052273,125627568431,True,True,False
138052283,276104567,True,True,False
138369577,1104742702769,True,True,False
138261059,1792969413113,True,True,False
138391217,501529770409,True,True,False
138283217,3372727662631,True,True,False
138117937,1364605217561,True,True,False
138119329,82595358743,True,True,False
138119351,2486148319,True,True,False
138124067,4438755017113,True,True,False
138554303,1373627359943,True,True,False
138554309,113891641999,True,True,False
138161773,405366641983,True,True,False
138304889,602732706263,True,True,False
138304897,829829383,True,True,False
138146087,1184740842113,True,True,False
138347537,327330272543,True,True,False
138356083,888799477193,True,True,False
138190879,674647871279,True,True,False
138172613,2995582249841,True,True,False
138228049,176655446623,True,True,False
138170381,1185778209743,True,True,False
138358097,328738838473,True,True,False
138358109,14112527119,True,True,False
138170393,541627940561,True,True,False
138430051,1025489817809,True,True,False
138210287,1718506708559,True,True,False
138205313,680799371839,True,True,False
138205339,3316928137,True,True,False
138256991,2926623985489,True,True,False
138523571,39894788449,True,True,False
138214883,544013779489,True,True,False
138437603,557349789679,True,True,False
138437617,20765642551,True,True,False
138238283,766393040953,True,True,False
138254813,1036081568623,True,True,False
138455137,587049780881,True,True,False
138283381,2980283427313,True,True,False
138360619,1274024579753,True,True,False
138287647,572234283287,True,True,False
138318457,2443257224449,True,True,False
138357491,1644793853009,True,True,False
138384209,2200585691519,True,True,False
138334841,4879069842071,True,True,False
138350591,687325736089,True,True,False
138395473,668450134591,True,True,False
138427021,774083901433,True,True,False
138407189,569130361169,True,True,False
138416141,1057222484959,True,True,False
138513227,478701712513,True,True,False
138116269,20717440351,True,True,False
138237391,660221779417,True,True,False
138431719,1557079975313,True,True,False
138569681,292659166273,True,True,False
138607519,56551867753,True,True,False
138140363,815580703153,True,True,False
138541693,2635617167633,True,True,False
138264407,2535216166753,True,True,False
138037481,1419025304681,True,True,False
138119479,2671783201777,True,True,False
138135889,1938322794449,True,True,False
138135901,480712935481,True,True,False
138542419,287336977007,True,True,False
138029993,902164034249,True,True,False
138051539,66540841799,True,True,False
138052567,804018150209,True,True,False
138450671,914882033969,True,True,False
138450677,1938309479,True,True,False
138119411,415463188289,True,True,False
138228029,2409591001529,True,True,False
138606641,443264037919,True,True,False
138559699,2247161198383,True,True,False
138559703,687533246287,True,True,False
138236429,2091240697913,True,True,False
138293873,1899328051783,True,True,False
138422209,318647925119,True,True,False
138537367,2192492370143,True,True,False
138051149,31751764271,True,True,False
138565223,391585320199,True,True,False
138051187,599694356329,True,True,False
138508661,3361882219793,True,True,False
138031951,323822957047,True,True,False
138155663,1044733123607,True,True,False
138154213,5090430132199,True,True,False
138154229,8565562199,True,True,False
138294661,3949418928839,True,True,False
138314201,189213826969,True,True,False
138080321,157687726583,True,True,False
138080323,198007183183,True,True,False
138066991,4598459202247,True,True,False
138103253,509048590559,True,True,False
138165263,1102006137689,True,True,False
138179863,357056765993,True,True,False
138224117,1012629881143,True,True,False
138200329,2033203240249,True,True,False
138200339,276400679,True,True,False
138471233,563577918311,True,True,False
138471251,276942503,True,True,False
138570361,418759630943,True,True,False
138514489,1425037062833,True,True,False
138301117,667994395111,True,True,False
138289027,146033212513,True,True,False
138289051,8020764959,True,True,False
138374161,95201422769,True,True,False
138328961,248992129801,True,True,False
138403591,234732490337,True,True,False
138241639,719962455913,True,True,False
138151219,1221533078399,True,True,False
138196327,1842986216873,True,True,False
138095429,479191138631,True,True,False
138095443,1414373527207,True,True,False
138460661,180275780623,True,True,False
138430571,1165308546679,True,True,False
138027277,1897046895089,True,True,False
138217627,2407474627087,True,True,False
138481997,1532995706791,True,True,False
138282373,1211353587481,True,True,False
138217099,708777283673,True,True,False
138344669,4150340071,True,True,False
138005479,4540104248143,True,True,False
138021791,1942242642953,True,True,False
138021811,409648735049,True,True,False
138045653,495583894271,True,True,False
138045671,1104365369,True,True,False
138082729,197734467929,True,True,False
138082753,356805833753,True,True,False
138583187,49058448199,True,True,False
138033893,149076604441,True,True,False
138028883,2141104033097,True,True,False
138142699,1399109255473,True,True,False
138595733,3191859730991,True,True,False
138604909,1312865698049,True,True,False
138015481,1042292912513,True,True,False
138169723,2518281371399,True,True,False
138092629,4235300931431,True,True,False
138294283,2770587665623,True,True,False
138249173,3661667596079,True,True,False
138441397,325337282951,True,True,False
138436577,2245995025249,True,True,False
138193981,12161070329,True,True,False
138208243,947555714009,True,True,False
138455113,1645677473119,True,True,False
138475657,125181993929,True,True,False
138281329,136898515711,True,True,False
138316111,802510076023,True,True,False
138519137,1487141454833,True,True,False
138531647,922066642433,True,True,False
138529777,4041744773753,True,True,False
138309923,202762347119,True,True,False
138337861,235451039423,True,True,False
138014507,1610077238663,True,True,False
138391921,338783422609,True,True,False
138391949,34321203353,True,True,False
138201083,480110562343,True,True,False
138604957,765099362641,True,True,False
138188009,949351621831,True,True,False
138222289,1995929853161,True,True,False
138193337,5612584188919,True,True,False
138547219,839319052703,True,True,False
138557437,338911490903,True,True,False
138232867,318488525569,True,True,False
138112081,641944952489,True,True,False
138119893,709383770449,True,True,False
138126323,363824734783,True,True,False
138220169,113616978919,True,True,False
138110029,104963622041,True,True,False
138110033,15192103631,True,True,False
138021437,289016889079,True,True,False
138548677,558351168311,True,True,False
138611779,2560714005247,True,True,False
138303283,336630190823,True,True,False
138278689,171465574361,True,True,False
138279709,823870506223,True,True,False
138290239,292068984769,True,True,False
138515989,1185696865841,True,True,False
138142441,2121591608879,True,True,False
138264403,210438421367,True,True,False
138241687,1621298505137,True,True,False
138204751,639335178127,True,True,False
138492701,2527214807849,True,True,False
138562867,1166422214407,True,True,False
138486211,12739623522313,True,True,False
138270863,663976684127,True,True,False
138480457,1701370894703,True,True,False
138092587,2156453838593,True,True,False
138497903,4644665675009,True,True,False
138530543,2227848192527,True,True,False
138562313,1641409159799,True,True,False
138070241,903255516623,True,True,False
